date,Labour force,Participation rate,Part-time employment,Full-time employment,Employment,Year-ended employment growth,Year-ended employment trend growth,Employment to population ratio,Unemployment,Unemployment rate,Unemployment rate trend,Hours worked,Hours worked trend,Year-ended hours worked trend growth,Average hours worked trend,Job vacancies,Private sector job vacancies,Vacancies to labour force ratio
2004-01-31,10014.4758517,63.2833036,2656.5448452,6803.979068,9460.5239132,0.87239141975142,1.2018284242383,59.7827801,553.9519385,5.5315121,5.5841748,1357995.186067,1360136.2796692,0.92927115543817,33.0371160013454,,,
2004-02-29,10031.5481523,63.3046314,2686.487043,6778.9781526,9465.4651955,0.63171115723484,1.14745350050622,59.732334,566.0829568,5.6430269,5.5355811,1363131.169054,1362024.1545679,0.95457160996064,33.0426756118571,103.8,91.7,1.03473560036893
2004-03-31,10045.2685915,63.3047737,2679.8744476,6819.1849678,9499.0594153,1.48696877726426,1.20195540052435,59.8625911,546.2091762,5.4374771,5.4908491,1364429.435335,1363550.0139221,1.02936532189368,33.0415096256917,,,
2004-04-30,10063.0731726,63.3649335,2694.356617,6814.5265859,9508.8832029,1.61236360761068,1.33102698047436,59.8753226,554.1899698,5.5071643,5.4632716,1367426.400887,1365043.3766141,1.15972496101215,33.0418948194217,,,
2004-05-31,10061.478444,63.3029378,2710.1248358,6814.3833105,9524.5081463,1.5907703321775,1.4855241082798,59.924528,536.9702977,5.3368926,5.4511146,1365720.884623,1366781.2089502,1.3440424506186,33.0454847430395,127.1,113.8,1.26323383494196
2004-06-30,10080.2915064,63.3693403,2697.4888518,6832.0884975,9529.5773492,1.89696966165365,1.63839966053116,59.9072983,550.7141572,5.4632761,5.4485657,1372065.759924,1368861.0413151,1.5464640938613,33.0452351935416,,,
2004-07-31,10098.4098846,63.4106306,2699.3079924,6838.5737745,9537.881767,2.0841597388919,1.78445341293174,59.8909239,560.5281176,5.5506572,5.4371077,1356487.398203,1371390.7998846,1.74288908815885,33.0368246672451,,,
2004-08-31,10092.008387,63.2980515,2688.1438781,6847.0771673,9535.2210454,1.4347970436124,1.9195465445374,59.8058275,556.7873416,5.5171114,5.403488,1372959.148949,1374702.6095471,1.9283323263656,33.0293066121644,124.6,110.5,1.23464027398653
2004-09-30,10135.7083597,63.499596,2730.8662541,6860.4878451,9591.3540992,1.94576465309142,2.06373398942175,60.0892497,544.3542605,5.3706583,5.3439759,1379620.022649,1379059.5581136,2.1302599175913,33.0319121447056,,,
2004-10-31,10166.3964308,63.6162018,2734.9158844,6910.6852398,9645.6011242,2.2638374621448,2.22905667270723,60.3573264,520.7953066,5.122713,5.2666175,1385291.974093,1384366.9079329,2.3546394916635,33.0456538814182,,,
2004-11-30,10210.6151479,63.8170826,2755.4435432,6928.1803321,9683.6238753,2.71067621809786,2.42422285723536,60.523349,526.9912726,5.1612098,5.192629,1388472.473323,1390377.0319406,2.5966093735097,33.068206635768,139.2,123.9,1.36328710840335
2004-12-31,10210.0145034,63.7377108,2755.463617,6937.0438508,9692.5074678,2.45661479123083,2.6519360793276,60.5070872,517.5070357,5.0686219,5.1374938,1396561.297619,1396513.8241839,2.84904805579167,33.0890462735697,,,
2005-01-31,10266.0270969,63.9854696,2776.1734367,6969.0248392,9745.1982759,3.0090760861859,2.89762414493666,60.7392794,520.828821,5.073324,5.109699,1408016.01333,1402466.3717642,3.11219491221093,33.1060077701092,,,
2005-02-28,10298.6343418,64.0868018,2761.7285496,7013.3038623,9775.0324119,3.27049130714854,3.1431137596909,60.8285084,523.6019299,5.084188,5.1012601,1407742.282693,1407675.6789589,3.35174117418517,33.109510980013,146.2,130.7,1.41960569865662
2005-03-31,10350.7819241,64.3092086,2801.3043409,7015.0941576,9816.3984985,3.340742165365,3.37094502500133,60.9890947,534.3834255,5.1627348,5.0964421,1413041.046453,1412123.5657344,3.5622860413153,33.1026699065695,,,
2005-04-30,10387.2870242,64.4743492,2792.8721929,7062.380731,9855.252924,3.6425909721382,3.56844909770104,61.17199,532.0341002,5.1219736,5.0804467,1416491.092228,1415787.9562608,3.71743349083664,33.0894259612956,,,
2005-05-31,10367.6897607,64.291281,2805.7018325,7033.288802,9838.9906345,3.30182391961276,3.71056008759898,61.0127546,528.6991263,5.0994883,5.0519721,1414778.794295,1418539.9739926,3.78690932414525,33.0698120394045,140.9,125.7,1.3590298634716
2005-06-30,10400.3160864,64.4320938,2798.0505473,7087.447302,9885.4978494,3.73490331373278,3.76168059703845,61.2426891,514.818237,4.9500249,5.0144094,1424106.509148,1420160.4238564,3.74759606658215,33.0407496588158,,,
2005-07-31,10418.2539811,64.460558,2821.7060852,7078.5400474,9900.2461326,3.7992121778416,3.7094717765353,61.2555032,518.0078484,4.9721177,4.9780555,1418495.990164,1421039.1761847,3.62029381444573,33.0084168791495,,,
2005-08-31,10456.982345,64.6174212,2847.8089988,7096.6384044,9944.4474032,4.29173435887382,3.57582471259843,61.4502851,512.5349418,4.9013657,4.9588896,1425094.544679,1421024.4013202,3.36958637100142,32.963539243778,139.0,123.3,1.32925537611205
2005-09-30,10450.9341146,64.4975465,2845.3356457,7082.8207396,9928.1563853,3.5115196729948,3.37759665186486,61.2712434,522.7777293,5.0022106,4.9674748,1419906.058727,1420108.0991033,2.97656042106331,32.9037703231532,,,
2005-10-31,10457.3543511,64.4533424,2868.9172484,7063.9257024,9932.8429508,2.97795671727845,3.14094683158737,61.2205445,524.5114003,5.015718,4.9991435,1416721.826701,1418847.9571451,2.49074497624957,32.8373336543445,,,
2005-11-30,10458.5210471,64.3769111,2834.7157085,7107.3458036,9942.0615121,2.66881118192948,2.88543815166318,61.1978699,516.4595351,4.9381699,5.0363319,1416941.792801,1417789.3987649,1.9715779385423,32.7744846192554,134.1,119.0,1.28220806169515
2005-12-31,10489.1891858,64.4820412,2857.9857952,7099.4130579,9957.3988531,2.73295002536762,2.63530637050695,61.2128728,531.7903327,5.0698898,5.0598957,1424320.600234,1417644.9540099,1.5131343106001,32.7272643046717,,,
2006-01-31,10500.0768732,64.4409234,2821.3751102,7136.6813324,9958.0564426,2.18423638671776,2.42300446863832,61.1144433,542.0204305,5.1620615,5.0565105,1405481.785609,1418877.106222,1.1701339004055,32.7010446177194,,,
2006-02-28,10530.3790951,64.5188747,2855.407727,7137.5522666,9992.9599936,2.22943078362274,2.26892056266312,61.2261465,537.4191015,5.1035114,5.0219433,1423802.311569,1421556.2944321,0.98606629926759,32.6941875651773,144.3,128.7,1.37032103684801
2006-03-31,10547.7120366,64.5172563,2894.7754913,7139.5687568,10034.3442481,2.220221088552,2.18536185804556,61.3771363,513.3677885,4.8671009,4.9603334,1429487.609741,1425735.3215646,0.96392101658052,32.7069874697681,,,
2006-04-30,10566.3025561,64.5680979,2882.3408922,7159.2821781,10041.6230703,1.89107420922847,2.18288792326315,61.3619095,524.6794858,4.9655921,4.8876302,1425002.665519,1430958.2919311,1.0715118463337,32.7295340345736,,,
2006-05-31,10576.6697593,64.5686388,2886.1881783,7182.9833257,10069.171504,2.33947645699428,2.25416723237424,61.4704546,507.4982553,4.7982802,4.8167412,1446376.778795,1437026.675846,1.30322036687958,32.762268249723,154.1,136.6,1.45698034926826
2006-06-30,10619.8268238,64.7691605,2900.306984,7208.9024873,10109.2094713,2.26302838064527,2.37821422636848,61.6549612,510.6173525,4.8081514,4.756079,1441606.135559,1443135.6528506,1.6177911036143,32.7953366066,,,
2006-07-31,10657.3017944,64.8931917,2915.2530397,7245.7560044,10161.0090441,2.63390331924525,2.5283632506411,61.8712241,496.2927502,4.656833,4.7069704,1450326.131443,1448761.5940492,1.95085528457637,32.8224915108854,,,
2006-08-31,10682.7656577,64.9437896,2909.7645655,7269.6133939,10179.3779594,2.36242947118814,2.67377478812283,61.8835423,503.3876982,4.7121477,4.6628322,1454417.014564,1453434.2773486,2.2807402883645,32.8373550435411,154.9,138.6,1.449999044848
2006-09-30,10723.5692622,65.0873465,2915.5206414,7307.6864045,10223.2070459,2.97185750455002,2.80102897550611,62.050368,500.3622163,4.6660044,4.6206838,1457535.963328,1457105.6356326,2.6052619904542,32.8411107177271,,,
2006-10-31,10671.9809723,64.6729539,2924.5647529,7271.105836,10195.670589,2.64604644915714,2.8995530737099,61.7864795,476.3103833,4.4631862,4.5839095,1462665.438456,1459791.1423594,2.88566403525594,32.8329013805763,,,
2006-11-30,10713.3991397,64.822597,2928.0947605,7301.5863428,10229.6811033,2.89295726897236,2.97607076500412,61.8958079,483.7180364,4.5150753,4.5594526,1456706.679011,1461976.9064493,3.11664819351123,32.8192265941064,162.1,145.0,1.51305853432937
2006-12-31,10774.5068099,65.0907253,2940.249768,7342.0687976,10282.3185656,3.2630982979942,3.040478258733,62.1173279,492.1882443,4.5680814,4.5401592,1471876.969302,1464652.4613262,3.3158871820011,32.8147384776955,,,
2007-01-31,10770.3365698,64.9333593,2918.927969,7360.9822246,10279.9101936,3.23209406228235,3.08939099285763,61.9766242,490.4263762,4.5534916,4.5197378,1438324.349982,1468062.9464821,3.46653279867668,32.820677985426,,,
2007-02-28,10809.0837435,65.0348402,2926.3001143,7381.8443551,10308.1444694,3.15406522193484,3.11759610436848,62.0208469,500.9392741,4.6344287,4.4908027,1470896.360326,1472287.9953927,3.56874371836726,32.8372272137813,160.8,143.9,1.4876376556588
2007-03-31,10819.5081138,64.9658575,2917.8304954,7419.1588812,10336.9893766,3.01609274126016,3.11850862708587,62.0685684,482.5187371,4.4597105,4.4501966,1481846.790967,1476951.3860883,3.5922561326106,32.857250055344,,,
2007-04-30,10841.7459528,65.0033717,2948.9915263,7417.2276362,10366.2191625,3.23250623855873,3.09062598031975,62.1522769,475.5267902,4.3860721,4.3976986,1481474.07119,1481497.6459199,3.53185374261302,32.869616403127,,,
2007-05-31,10865.0040977,65.0468642,2926.0622251,7475.5972596,10401.6594848,3.3020391068711,3.0421162509883,62.2729017,463.3446129,4.2645599,4.3433759,1490640.120386,1485574.0519979,3.37832115213306,32.8691646874024,168.6,151.2,1.55177115888701
2007-06-30,10895.328996,65.1324935,2959.487824,7464.7137634,10424.2015874,3.1158926619758,2.9980175942952,62.3160845,471.1274086,4.3241228,4.3010057,1484266.099447,1489342.8455356,3.20186065625416,32.8602417570874,,,
2007-07-31,10910.906454,65.121541,2962.4355077,7484.3956478,10446.8311555,2.81293039066788,2.96664094572046,62.3517162,464.0752985,4.2533157,4.2761281,1495012.643056,1493202.3472544,3.06749940002142,32.8546419795196,,,
2007-08-31,10955.5310758,65.283699,2971.7925103,7512.7650055,10484.5575157,2.99801773268655,2.95137898706965,62.477181,470.9735601,4.2989569,4.2677915,1495269.26769,1496732.3817116,2.97902045092715,32.846171560343,173.3,155.1,1.58184937636485
2007-09-30,10976.1079088,65.3022846,3015.5779991,7498.073099,10513.6510981,2.84102680201983,2.96668129621955,62.5509007,462.4568108,4.2133042,4.2690603,1483759.816546,1500113.7539437,2.95161292766728,32.8363046780089,,,
2007-10-31,10979.1070768,65.2133388,2942.2495976,7561.8809456,10504.1305432,3.02540133586502,3.01457294571381,62.3920888,474.9765337,4.3261855,4.2675993,1511467.434529,1503209.1727361,2.9742631748351,32.8200538125664,,,
2007-11-30,11050.6801616,65.5313277,2995.3060173,7566.1820051,10561.4880224,3.24357050576058,3.08603727728962,62.6303831,489.1921392,4.4268057,4.2528163,1513987.134736,1506101.0544903,3.01811525519675,32.7976024411884,183.3,164.4,1.65872142998898
2007-12-31,11058.6693224,65.4718413,2999.7448379,7582.4749708,10582.2198087,2.91666943779911,3.1526898673306,62.6510655,476.4495137,4.3083801,4.2254109,1506078.370047,1509225.2359761,3.04323215416855,32.77991799714,,,
2008-01-31,11076.9454925,65.430598,3036.3121654,7572.9144782,10609.2266436,3.20349539828688,3.1979326992566,62.6678215,467.7188489,4.2224533,4.1944629,1504576.038777,1512582.6344588,3.0325462599122,32.7680791113313,,,
2008-02-29,11090.6081041,65.3623638,3014.6934525,7634.618603,10649.3120554,3.30968960527052,3.21483114849552,62.7615909,441.2960487,3.9790068,4.1702069,1522561.747331,1516679.0054053,3.01510371282758,32.7736850356575,178.2,159.4,1.60676491611062
2008-03-31,11121.0775551,65.3932538,3045.7251435,7624.1558398,10669.8809833,3.22039226869646,3.21278368594569,62.7401645,451.1965717,4.05713,4.1597122,1521782.03473,1521589.4090069,3.02230820452551,32.7966131817036,,,
2008-04-30,11185.6887762,65.66009,3072.0530166,7636.4986691,10708.5516857,3.30238554514064,3.1897240861089,62.8592911,477.1370905,4.2656031,4.1627926,1527045.477755,1527128.5541141,3.08005269666607,32.8346821445726,,,
2008-05-31,11156.0744364,65.3738852,3046.6815197,7633.4209483,10680.102468,2.67690923363613,3.14674698214499,62.5847198,475.9719684,4.2664825,4.1723655,1530694.347517,1532505.5443662,3.15914863383506,32.8731166485037,184.5,165.2,1.65380753823239
2008-06-30,11208.9921285,65.5714344,3059.9868367,7673.3483946,10733.3352313,2.96553785254552,3.07192270891605,62.7888911,475.6568971,4.2435296,4.1838209,1532936.543033,1536627.2885242,3.174852797013,32.8930567807142,,,
2008-07-31,11228.5539856,65.5580882,3003.7609804,7747.5373963,10751.2983767,2.91444569810728,2.96257658083081,62.7716238,477.2556088,4.2503746,4.1978992,1548544.370902,1538962.5298065,3.06456674383355,32.8871863310904,,,
2008-08-31,11245.0596313,65.5269541,3030.9158458,7762.6178516,10793.5336974,2.94696444020004,2.8160692243667,62.8958326,451.5259339,4.0153272,4.2285146,1541011.645116,1539374.516973,2.84901534719495,32.8566967050098,,,
2008-09-30,11260.7892483,65.491458,3056.5018964,7721.2933729,10777.7952693,2.51239240046437,2.62834397146314,62.6824204,482.993979,4.2891663,4.2885179,1536909.433706,1537927.6990184,2.52073850901569,32.8018759265236,,,
2008-10-31,11270.9894365,65.4308924,3084.6107788,7702.8412266,10787.4520054,2.69723858661877,2.40351895008803,62.6238376,483.5374311,4.2901063,4.3964312,1536067.597692,1534407.3588186,2.0754387778059,32.7149049952256,,,
2008-11-30,11284.5254151,65.389874,3075.7480348,7705.1604772,10780.908512,2.07755279497195,2.1505040877922,62.4715903,503.6169031,4.4628984,4.5565694,1528762.347482,1529788.8695995,1.57279055336805,32.6121151643889,,,
2008-12-31,11305.7989352,65.3937634,3123.850917,7665.2720119,10789.1229289,1.9551958279103,1.886407092701,62.4052627,516.6760064,4.5700088,4.758917,1525824.663458,1524812.5122608,1.03279987063156,32.5052869100339,,,
2009-01-31,11347.9046132,65.4985793,3068.850408,7722.084578,10790.934986,1.71273881220753,1.6083478825563,62.2838255,556.9696271,4.9081275,4.9875631,1546704.444003,1520305.1180874,0.51054953644651,32.4140457685671,,,
2009-02-28,11409.9995795,65.718089,3141.5358364,7663.443421,10804.9792574,1.46175829189892,1.31594982478163,62.233358,605.0203221,5.3025446,5.2175641,1512435.443469,1516426.4363377,-0.01665277007856,32.3426147274071,,,
2009-03-31,11423.1118587,65.6551394,3150.9588292,7619.7435494,10770.7023786,0.94491583793486,1.01047882976095,61.90537,652.40948,5.7113113,5.4263205,1511450.373433,1512771.2986955,-0.57953283975308,32.2803598356786,,,
2009-04-30,11424.3000592,65.5664265,3128.2309863,7666.2128554,10794.4438417,0.80208938165465,0.71641290158906,61.9515511,629.8562176,5.5133025,5.5943238,1517301.389371,1509748.3142699,-1.13809933010404,32.2300903217844,,,
2009-05-31,11437.4637124,65.5465899,3156.0895049,7616.6082133,10772.6977182,0.86698840650112,0.46428170663246,61.736904,664.7659942,5.8121801,5.7080536,1503371.011387,1507381.7909576,-1.63939070243236,32.184769831917,,,
2009-06-30,11424.8269613,65.3791779,3157.7802078,7597.3767429,10755.1569507,0.20330790876972,0.2779620689873,61.5469557,669.6700105,5.8615331,5.7651979,1507467.619535,1505964.3266805,-1.99547164577228,32.1473277818008,,,
2009-07-31,11448.7475101,65.4099097,3202.5819248,7596.7014164,10799.2833413,0.44631785779465,0.17358904860907,61.6993385,649.4641688,5.6727967,5.7727777,1500851.638066,1505993.0855854,-2.14231624113976,32.126870068965,,,
2009-08-31,11443.4103928,65.2736403,3218.2181967,7571.2293683,10789.4475651,-0.03785722465466,0.1707067734457,61.5434119,653.9628278,5.7147547,5.7440847,1503125.41662,1507800.094359,-2.05112026124009,32.1279218030341,,,
2009-09-30,11458.9350883,65.2566304,3231.6542095,7578.488344,10810.1425535,0.30012895394422,0.26844519224298,61.5618704,648.7925348,5.6618921,5.6909,1516049.678563,1511593.9907698,-1.71228519165157,32.1538986673586,,,
2009-10-31,11465.3356726,65.2104711,3238.1683339,7582.3949015,10820.5632353,0.30694208311124,0.44381438719958,61.5432505,644.7724373,5.6236682,5.6227716,1508464.335389,1516832.8037618,-1.14536436206427,32.1973038654817,,,
2009-11-30,11489.3436574,65.2644312,3242.7252365,7607.9696757,10850.6949123,0.64731465091574,0.6693137653676,61.6366307,638.6487451,5.5586182,5.5503267,1528138.708278,1522405.5544138,-0.48263622075071,32.238937636841,148.9,132.4,1.29598351690087
2009-12-31,11519.9689872,65.3558119,3270.6411389,7616.7514966,10887.3926355,0.91082201257318,0.89559776274135,61.76704,632.5763518,5.4911289,5.4902096,1529808.147485,1527196.3074987,0.1563336619245,32.2671200104646,,,
2010-01-31,11545.1257757,65.390434,3297.3266982,7639.8171274,10937.1438256,1.3549228105784,1.10502077957986,61.9468852,607.9819501,5.2661354,5.4393443,1533227.360016,1531285.6595293,0.72225905913637,32.2913332086047,,,
2010-02-28,11531.8007667,65.2073256,3298.0327978,7622.7934469,10920.8262447,1.0721629772742,1.28417361044673,61.75253,610.974522,5.298171,5.4001328,1536424.461009,1534573.3777318,1.19669117863221,32.3146793601455,168.4,151.5,1.46030965507385
2010-03-31,11552.1148268,65.2147395,3289.6715582,7636.0196936,10925.6912519,1.43898575832846,1.43393454656269,61.678413,626.423575,5.4225878,5.3680311,1524978.363377,1537847.9938256,1.65766597711923,32.3515601801906,,,
2010-04-30,11573.9700755,65.2658922,3259.5810972,7677.948169,10937.5292662,1.32554698137617,1.5794934716793,61.6769874,636.4408093,5.498898,5.3287192,1537793.677736,1541616.2380348,2.11081035585132,32.3986715046698,,,
2010-05-31,11542.5052351,65.0165834,3244.3948721,7694.470779,10938.8656511,1.54249137260454,1.73362775210584,61.6164045,603.6395839,5.2297103,5.282566,1554880.162543,1546116.5074986,2.56966859845063,32.4492623385173,170.3,155.3,1.4754162682303
2010-06-30,11588.9718939,65.20632,3280.0865157,7712.7338692,10992.8203849,2.20976258449237,1.91984521729252,61.8520237,596.151509,5.1441277,5.2362507,1554492.242046,1551303.9865788,3.01067290207593,32.4913941906678,,,
2010-07-31,11634.2386152,65.3835219,3306.1230743,7712.8781264,11019.0012007,2.03455963193155,2.13923188734801,61.9259352,615.2374145,5.2881622,5.1940653,1548260.778216,1556308.2369403,3.3409948449625,32.5048725434261,,,
2010-08-31,11647.0113706,65.377918,3284.2796837,7776.6424188,11060.9221025,2.5161115595772,2.3544236921369,62.0880358,586.0892682,5.0321001,5.1559458,1563055.957359,1560937.4498805,3.52416449105544,32.4950905052927,178.6,160.6,1.53344059104151
2010-09-30,11677.5575733,65.4719659,3273.1466042,7814.1932957,11087.3398999,2.56423395924832,2.51536157666612,62.1628226,590.2176734,5.0542904,5.1253187,1562169.544753,1565210.9453682,3.54704735039961,32.4774864625436,,,
2010-10-31,11724.0575859,65.655358,3311.5371271,7792.9248694,11104.4619965,2.62369670622906,2.59970250264412,62.1855891,619.5955894,5.2848221,5.099325,1568685.597665,1569393.5626831,3.46516496682743,32.4688987849968,,,
2010-11-30,11764.1663555,65.8025737,3305.3548422,7857.7597657,11163.1146079,2.87925979050292,2.59418546271248,62.4406056,601.0517475,5.1091742,5.0720232,1571468.695854,1573456.7511835,3.35332438992297,32.4774875353724,191.1,173.3,1.62442449575406
2010-12-31,11741.978245,65.601393,3313.9433478,7855.3919937,11169.3353415,2.58962559208789,2.53195406099154,62.4020878,572.6429035,4.8768861,5.0418922,1570253.277082,1576717.1508014,3.2425984177376,32.4907619663201,,,
2011-01-31,11792.00924,65.7805484,3336.3298279,7865.6762986,11202.0061265,2.42167704039926,2.44980638376182,62.4892748,590.0031134,5.0034146,5.0144539,1581312.32369,1578619.8797917,3.09114239840462,32.4934770259384,,,
2011-02-28,11761.0391882,65.5079898,3280.0165268,7896.2836953,11176.3002221,2.33932828593428,2.37943506731801,62.2510434,584.738966,4.9718308,4.9918153,1580355.844952,1579271.1402663,2.91271588463016,32.4830022133536,189.4,171.4,1.61040191235845
2011-03-31,11796.2720819,65.6044439,3283.7426075,7931.3924935,11215.135101,2.64920399475561,2.33437914468142,62.3724764,581.1369809,4.9264461,4.9786285,1581048.326335,1579306.2386808,2.69586103578854,32.4658375447668,,,
2011-04-30,11766.0528236,65.3576249,3298.6390044,7883.8538603,11182.4928648,2.2396611943888,2.2811544816766,62.1160881,583.5599588,4.9596918,4.9850777,1554478.874101,1579003.8240894,2.42522004712797,32.4443058441905,,,
2011-05-31,11762.4234291,65.2589148,3336.5084022,7836.2330175,11172.7414197,2.13802578859246,2.20226905765382,61.9873094,589.6820094,5.0132697,5.0107231,1575152.161291,1579337.678102,2.14868481400194,32.4322493191831,187.3,169.7,1.5923589312099
2011-06-30,11785.1207075,65.3063363,3298.3318885,7907.3619784,11205.6938668,1.93647739566825,2.06788674458274,62.0954872,579.4268407,4.9165966,5.0523536,1583371.249059,1580461.2396252,1.87953188405725,32.4314349594517,,,
2011-07-31,11811.2089189,65.3722528,3325.5515457,7884.1308795,11209.6824252,1.73047648354814,1.86484634043,62.0429457,601.5264938,5.0928444,5.112924,1583720.860712,1582039.4339886,1.653348381609,32.4373839598602,,,
2011-08-31,11842.7904582,65.4652268,3333.4598406,7885.2228917,11218.6827323,1.42628822749182,1.62601685816675,62.0152499,624.107726,5.2699381,5.1811249,1585350.544181,1583695.4484473,1.4579699249667,32.4413572146227,183.4,166.3,1.54862150645428
2011-09-30,11865.574524,65.5093912,3350.6514062,7895.337981,11245.9893872,1.43090668034296,1.38851445647432,62.0886849,619.5851367,5.2217036,5.2350521,1582425.521828,1584899.7232794,1.25789932465419,32.4356468991746,,,
2011-10-31,11864.7847874,65.4059911,3332.8200688,7916.454493,11249.2745618,1.30409348373333,1.18129504252877,62.0129201,615.5102256,5.1877066,5.2627019,1593831.290939,1585718.7486229,1.04022256290448,32.4236288755699,,,
2011-11-30,11873.9414586,65.3576439,3370.2959042,7882.4956865,11252.7915906,0.8033329930747,1.02134736090636,61.9386535,621.1498679,5.231202,5.2583584,1586966.27059,1586486.3248244,0.82808590900891,32.4153556537549,179.3,161.8,1.51002934135352
2011-12-31,11847.5098291,65.1138566,3315.2630943,7916.5504472,11231.8135415,0.55937258654828,0.92656511004674,61.7299928,615.6962876,5.1968413,5.2249975,1589865.214097,1588084.7103435,0.7209637782098,32.4245738034178,,,
2012-01-31,11909.8688878,65.3404058,3343.0256307,7965.6428897,11308.6685204,0.95217225107274,0.89943844877773,62.042076,601.2003674,5.0479176,5.182027,1590884.61021,1590235.2186325,0.7357907365472,32.4407762056022,,,
2012-02-29,11889.2111886,65.11152,3322.3751593,7949.5884151,11271.9635745,0.85594830578042,0.939784470952,61.7311502,617.2476141,5.1916616,5.1482364,1587282.347573,1592170.8011893,0.81681103352682,32.4434286551079,181.8,164.7,1.52911742516879
2012-03-31,11952.948617,65.3448074,3366.5118363,7966.8953276,11333.4071638,1.05457546195278,1.02843678891835,61.957876,619.5414531,5.1831684,5.1327586,1596181.594224,1593102.6934014,0.87357691514751,32.4160727887848,,,
2012-04-30,11917.2941473,65.0580548,3376.5016006,7945.5364383,11322.0380389,1.24788967707958,1.1334338367103,61.8084745,595.2561084,4.9948931,5.139075,1595242.818893,1592965.0547491,0.88417966104366,32.3643433787478,,,
2012-05-31,11987.4480282,65.3489109,3377.0696863,7986.981954,11364.0516403,1.71229435474698,1.21274670103793,61.9504999,623.3963879,5.2004095,5.167214,1606142.1493,1591821.1033635,0.79042154408058,32.296920961534,178.1,162.8,1.48572072705572
2012-06-30,11955.8176751,65.0848722,3379.5794187,7959.0376666,11338.6170853,1.18621140359565,1.2481713238829,61.7249664,617.2005898,5.1623453,5.2056261,1578707.00975,1590192.5518595,0.61572609250498,32.2288524720976,,,
2012-07-31,11968.8140614,65.0598325,3381.9147999,7966.6369453,11348.5517452,1.23883366836346,1.24289888204006,61.6882234,620.2623161,5.1823206,5.2442732,1588829.759945,1589176.6414928,0.45113967141805,32.183710884491,,,
2012-08-31,11978.4968355,65.0168842,3382.4208079,7978.357262,11360.7780699,1.26659556198063,1.20852126594255,61.6640303,617.7187655,5.1568972,5.2788547,1587908.173122,1589350.7637222,0.3570961374199,32.1684415906178,175.3,162.3,1.46345574413371
2012-09-30,12051.3928311,65.316664,3366.880847,8023.0917869,11389.9726339,1.28030751001669,1.1836795684278,61.73187,661.4201972,5.4883299,5.3065108,1598034.592359,1591046.4202184,0.38782875968213,32.1805273391131,,,
2012-10-31,12042.5993757,65.1794458,3352.738194,8038.3048953,11391.0430892,1.26024595293828,1.18924864465468,61.6529582,651.5562865,5.410429,5.3275726,1586286.469006,1593637.4498784,0.4993761511855,32.2025760463483,,,
2012-11-30,12016.8547821,64.9509793,3369.4776839,8015.6662353,11385.1439192,1.176173285841,1.23360161747192,61.5365885,631.7108629,5.2568736,5.3526455,1600326.304945,1596121.3293882,0.60731721496978,32.2148171830975,164.8,152.5,1.37140710267617
2012-12-31,12051.4452959,65.0488061,3391.8925439,8004.8677527,11396.7602966,1.46856742671648,1.29355721563598,61.5150824,654.6849993,5.432419,5.390834,1600716.459461,1598029.2972445,0.62620002801042,32.2109494330411,,,
2013-01-31,12123.4834926,65.3291061,3400.2497845,8069.8301306,11470.079915,1.42732448394634,1.33611372301585,61.8081485,653.4035776,5.3895696,5.4398274,1600374.55764,1599182.3647462,0.56263035863298,32.1931606241394,,,
2013-02-28,12122.6744718,65.2165733,3457.8034871,8010.9417294,11468.7452165,1.7457618692556,1.34077044673517,61.6986182,653.9292553,5.3942656,5.4951137,1602276.142435,1600181.0632399,0.50310318746059,32.1752562518077,149.8,138.5,1.23570092019272
2013-03-31,12118.6139471,65.0869563,3441.6941689,7993.3811955,11435.0753644,0.8970665143377,1.29086799902336,61.4157901,683.5385828,5.6404023,5.5543679,1595455.79161,1601457.2749587,0.52442203455587,32.1707874174215,,,
2013-04-30,12146.183944,65.1501138,3443.9092059,8023.4197832,11467.3289892,1.28325792406643,1.20467280163314,61.5088486,678.8549548,5.589039,5.6062464,1607706.662023,1603362.7024882,0.6527229023701,32.1878347692825,,,
2013-05-31,12138.5738445,65.0246453,3453.6521684,8003.9850375,11457.6372059,0.82352288217453,1.11250542483112,61.3769628,680.9366386,5.6096923,5.6452139,1605504.756736,1605661.4471913,0.8694660347545,32.2192903663978,143.5,132.4,1.18218171128085
2013-06-30,12162.8703167,65.0702066,3477.0949057,7993.1217025,11470.2166081,1.16063115819136,1.03346085286207,61.3645748,692.6537086,5.6948211,5.672296,1603683.30399,1607894.8201642,1.11321539545635,32.2542935226718,,,
2013-07-31,12141.5931386,64.8684601,3465.4053649,7991.9204799,11457.3258449,0.95848441406639,0.97452448131559,61.2126494,684.2672937,5.6357291,5.6972485,1613531.707958,1608979.0228145,1.24607805102763,32.2702634245714,,,
2013-08-31,12170.8062446,64.9366538,3462.3406361,7997.2662395,11459.6068756,0.86991229906905,0.9092755794833,61.1420895,711.199369,5.8434861,5.7261441,1617936.166077,1608551.3944258,1.20808012566296,32.2636962293573,140.6,129.1,1.15522338598055
2013-09-30,12168.5415691,64.8369354,3471.239687,8002.9062349,11474.145922,0.73901220666215,0.80423702384131,61.1370273,694.3956471,5.7064821,5.7642008,1605494.767305,1606981.5599878,1.00155090177776,32.243517396186,,,
